workerid	packageName	permission	purpose	label	READ_PHONE_STATE	ACCESS_FINE_LOCATION	GET_ACCOUNTS	CAMERA	READ_CONTACTS	RECORD_AUDIO	SEND_SMS	ACCESS_COARSE_LOCATION	BLUETOOTH	MANAGE_ACCOUNTS	AUTHENTICATE_ACCOUNTS	userID	appID	permissionID
ABHQC7XW26J5P	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	1	-0.866666666667	-0.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.64	0.101351351351	-0.00572519083969
A36T3XYC4WBLNK	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	1	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.101351351351	-0.00572519083969
AVXEDARJC5HLU	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.28571428571	0.101351351351	-0.00572519083969
A3PPCEDYR2EB22	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	1	-0.75	-0.714285714286	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-0.676470588235	0.101351351351	-0.00572519083969
A2RRDATXKQ8HHC	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0	-0.581395348837	-0.454545454545	0.692307692308	0.2	0.5	0.111111111111	-0.333333333333	-0.666666666667	1.0	1.0	0.333333333333	-0.0803571428571	0.101351351351	-0.00572519083969
A2QD7QFGCUNF5N	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.101351351351	-0.00572519083969
A18TXM6GMU1411	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0	-0.660377358491	-0.666666666667	0.2	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.642857142857	0.101351351351	-0.00572519083969
A1CUTEZJIWM0UU	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	1	-0.72972972973	0.166666666667	-0.142857142857	1.0	0.636363636364	0.454545454545	0.333333333333	0.0	1.0	-0.25	-1.0	-0.280991735537	0.101351351351	-0.00572519083969
A27PVIL93ZMY46	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	-0.796610169492	-0.5	-0.714285714286	0.0909090909091	-1.0	-0.2	-0.846153846154	-0.454545454545	0.333333333333	0.0	-0.333333333333	-0.645569620253	0.101351351351	-0.0950006560819
A1F63RK1PMJS5Y	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.52380952381	-0.2	1.0	0.0	1.0	0.2	0.0	-0.428571428571	0.0	0.0	0.0	-0.537313432836	0.101351351351	-0.0950006560819
A9QYAH5BONH1W	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.101351351351	-0.0950006560819
A3O81LHBBI8NPK	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.75	-0.454545454545	0.333333333333	-0.5	-0.454545454545	0.230769230769	-0.454545454545	-0.294117647059	0.8	0.333333333333	-0.2	-0.656108597285	0.101351351351	-0.0950006560819
A1TEQTP52NS7D1	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.333333333333	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.101351351351	-0.0950006560819
AR7DGMRC1N0AV	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.101351351351	-0.0950006560819
A3G00Q5JV2BE5G	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.101351351351	-0.0950006560819
A36T3XYC4WBLNK	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.101351351351	-0.0950006560819
A1LX3YP9PCKI72	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	-0.0588235294118	-0.142857142857	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0689655172414	0.101351351351	-0.0950006560819
A2ILH54I3ZGRW4	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.333333333333	-1.0	0.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	-0.3	0.101351351351	-0.0950006560819
AC7VPTC0JQLWL	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.101351351351	-0.0950006560819
A21753FQKCM5DQ	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.101351351351	-0.0950006560819
A36PAQLWZIRY2P	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.833333333333	-0.692307692308	1.0	0.0	-0.333333333333	-0.333333333333	-1.0	-0.111111111111	0.0	0.0	0.0	-0.646341463415	0.101351351351	-0.0950006560819
A4W9APAHFWVLO	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.101351351351	-0.0950006560819
A2ML40J7NKUQ5D	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.739130434783	-0.5	1.0	0.0	-1.0	-1.0	1.0	0.2	0.0	0.0	0.0	-0.540540540541	0.101351351351	-0.0950006560819
A198SS8SV0LWKB	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	-1.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.101351351351	-0.0950006560819
A2MOSNEX4E7G1P	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.101351351351	-0.0950006560819
A3PPCEDYR2EB22	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	1	-0.75	-0.714285714286	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-0.676470588235	0.101351351351	-0.0950006560819
A3G00Q5JV2BE5G	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.101351351351	-0.0950006560819
A3O81LHBBI8NPK	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.75	-0.454545454545	0.333333333333	-0.5	-0.454545454545	0.230769230769	-0.454545454545	-0.294117647059	0.8	0.333333333333	-0.2	-0.656108597285	0.101351351351	-0.0950006560819
A27PVIL93ZMY46	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.796610169492	-0.5	-0.714285714286	0.0909090909091	-1.0	-0.2	-0.846153846154	-0.454545454545	0.333333333333	0.0	-0.333333333333	-0.645569620253	0.101351351351	-0.0950006560819
A21753FQKCM5DQ	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.101351351351	-0.0950006560819
A36T3XYC4WBLNK	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.101351351351	-0.0950006560819
A9QYAH5BONH1W	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.101351351351	-0.0950006560819
A1F63RK1PMJS5Y	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.52380952381	-0.2	1.0	0.0	1.0	0.2	0.0	-0.428571428571	0.0	0.0	0.0	-0.537313432836	0.101351351351	-0.0950006560819
A2WGW5Y3ZFBDEC	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.615384615385	-0.176470588235	-1.0	1.0	-1.0	-0.666666666667	0.555555555556	0.0	1.0	0.75	0.333333333333	-0.224719101124	0.101351351351	-0.0950006560819
AC7VPTC0JQLWL	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	1	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.101351351351	-0.0950006560819
AR7DGMRC1N0AV	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.101351351351	-0.0950006560819
A1F8RKCA3O05CP	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	1	0.75	1.0	0.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.736842105263	0.101351351351	-0.0950006560819
A1QD0XE25CXJ2A	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-1.0	-0.6	0.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.83333333333	0.101351351351	-0.0950006560819
A2AAY4VT9L71SY	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-0.9	0.101351351351	-0.0950006560819
A3DJSZ7KSUZRV0	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.846153846154	-1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.826086956522	0.101351351351	-0.0950006560819
A2ML40J7NKUQ5D	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.739130434783	-0.5	1.0	0.0	-1.0	-1.0	1.0	0.2	0.0	0.0	0.0	-0.540540540541	0.101351351351	-0.0950006560819
A2BLIB4GCCK3J5	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	0.101351351351	-0.0950006560819
ABHQC7XW26J5P	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.866666666667	-0.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.64	0.101351351351	-0.0950006560819
A2QD7QFGCUNF5N	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.101351351351	-0.0950006560819
AKLV0WIZZ356X	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.256983240223	0.0398606811146
A3O81LHBBI8NPK	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.75	-0.454545454545	0.333333333333	-0.5	-0.454545454545	0.230769230769	-0.454545454545	-0.294117647059	0.8	0.333333333333	-0.2	-0.656108597285	0.256983240223	0.0398606811146
A13T61GJTR2Y9B	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.487179487179	-0.5	-1.0	0.0	0.0	-0.2	0.0	-0.333333333333	0.0	0.0	0.0	-0.475409836066	0.256983240223	0.0398606811146
A3G00Q5JV2BE5G	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.256983240223	0.0398606811146
A9QYAH5BONH1W	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.256983240223	0.0398606811146
A21753FQKCM5DQ	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.256983240223	0.0398606811146
A27PVIL93ZMY46	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.796610169492	-0.5	-0.714285714286	0.0909090909091	-1.0	-0.2	-0.846153846154	-0.454545454545	0.333333333333	0.0	-0.333333333333	-0.645569620253	0.256983240223	0.0398606811146
AR7DGMRC1N0AV	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.256983240223	0.0398606811146
A36T3XYC4WBLNK	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.256983240223	0.0398606811146
AC7VPTC0JQLWL	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.256983240223	0.0398606811146
A2WGW5Y3ZFBDEC	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.615384615385	-0.176470588235	-1.0	1.0	-1.0	-0.666666666667	0.555555555556	0.0	1.0	0.75	0.333333333333	-0.224719101124	0.256983240223	0.0398606811146
A2KCG73A6QCNCW	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	0.157894736842	1.0	0.0	0.0	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.333333333333	0.256983240223	0.0398606811146
A36PAQLWZIRY2P	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.833333333333	-0.692307692308	1.0	0.0	-0.333333333333	-0.333333333333	-1.0	-0.111111111111	0.0	0.0	0.0	-0.646341463415	0.256983240223	0.0398606811146
A1F63RK1PMJS5Y	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.52380952381	-0.2	1.0	0.0	1.0	0.2	0.0	-0.428571428571	0.0	0.0	0.0	-0.537313432836	0.256983240223	0.0398606811146
A2BLIB4GCCK3J5	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	0.256983240223	0.0398606811146
AVXEDARJC5HLU	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.28571428571	0.256983240223	0.0398606811146
A2XFO0X6RCS98M	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	1	-1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.256983240223	0.0398606811146
A3DJSZ7KSUZRV0	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.846153846154	-1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.826086956522	0.256983240223	0.0398606811146
A2ILH54I3ZGRW4	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.333333333333	-1.0	0.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	-0.3	0.256983240223	0.0398606811146
A2QD7QFGCUNF5N	com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.256983240223	0.0398606811146
A27PVIL93ZMY46	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.796610169492	-0.5	-0.714285714286	0.0909090909091	-1.0	-0.2	-0.846153846154	-0.454545454545	0.333333333333	0.0	-0.333333333333	-0.645569620253	0.256983240223	0.0398606811146
A13T61GJTR2Y9B	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.487179487179	-0.5	-1.0	0.0	0.0	-0.2	0.0	-0.333333333333	0.0	0.0	0.0	-0.475409836066	0.256983240223	0.0398606811146
A3O81LHBBI8NPK	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.75	-0.454545454545	0.333333333333	-0.5	-0.454545454545	0.230769230769	-0.454545454545	-0.294117647059	0.8	0.333333333333	-0.2	-0.656108597285	0.256983240223	0.0398606811146
A646R8SV0S04Y	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.256983240223	0.0398606811146
A3G00Q5JV2BE5G	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.256983240223	0.0398606811146
A36T3XYC4WBLNK	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	1	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.256983240223	0.0398606811146
A9QYAH5BONH1W	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.256983240223	0.0398606811146
A1F63RK1PMJS5Y	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.52380952381	-0.2	1.0	0.0	1.0	0.2	0.0	-0.428571428571	0.0	0.0	0.0	-0.537313432836	0.256983240223	0.0398606811146
A3C6BPE5UJ9EHR	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.853658536585	-0.2	-1.0	1.0	-0.333333333333	-0.142857142857	1.0	-1.0	0.0	0.0	1.0	-0.888888888889	0.256983240223	0.0398606811146
AC7VPTC0JQLWL	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	1	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.256983240223	0.0398606811146
AR7DGMRC1N0AV	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.256983240223	0.0398606811146
A36PAQLWZIRY2P	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.833333333333	-0.692307692308	1.0	0.0	-0.333333333333	-0.333333333333	-1.0	-0.111111111111	0.0	0.0	0.0	-0.646341463415	0.256983240223	0.0398606811146
A21753FQKCM5DQ	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.256983240223	0.0398606811146
A1QD0XE25CXJ2A	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	1	-1.0	-0.6	0.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.83333333333	0.256983240223	0.0398606811146
A2WGW5Y3ZFBDEC	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.615384615385	-0.176470588235	-1.0	1.0	-1.0	-0.666666666667	0.555555555556	0.0	1.0	0.75	0.333333333333	-0.224719101124	0.256983240223	0.0398606811146
AXYKTP0YCYJB9	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-1.0	-0.333333333333	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.1	0.256983240223	0.0398606811146
A1F8RKCA3O05CP	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	1	0.75	1.0	0.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.736842105263	0.256983240223	0.0398606811146
A3PPCEDYR2EB22	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-0.75	-0.714285714286	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-0.676470588235	0.256983240223	0.0398606811146
A2AAY4VT9L71SY	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	0	-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-0.9	0.256983240223	0.0398606811146
A340DZFTU1OSQQ	com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	1	0.815789473684	1.0	0.875	0.833333333333	1.0	0.933333333333	1.0	1.0	0.809523809524	1.0	1.0	0.914209115282	0.256983240223	0.0398606811146
A1F63RK1PMJS5Y	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.52380952381	-0.2	1.0	0.0	1.0	0.2	0.0	-0.428571428571	0.0	0.0	0.0	-0.537313432836	0.256983240223	-0.0950006560819
A3G00Q5JV2BE5G	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.256983240223	-0.0950006560819
A3O81LHBBI8NPK	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.75	-0.454545454545	0.333333333333	-0.5	-0.454545454545	0.230769230769	-0.454545454545	-0.294117647059	0.8	0.333333333333	-0.2	-0.656108597285	0.256983240223	-0.0950006560819
A9QYAH5BONH1W	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.256983240223	-0.0950006560819
AKLV0WIZZ356X	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.256983240223	-0.0950006560819
A13T61GJTR2Y9B	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.487179487179	-0.5	-1.0	0.0	0.0	-0.2	0.0	-0.333333333333	0.0	0.0	0.0	-0.475409836066	0.256983240223	-0.0950006560819
A27PVIL93ZMY46	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.796610169492	-0.5	-0.714285714286	0.0909090909091	-1.0	-0.2	-0.846153846154	-0.454545454545	0.333333333333	0.0	-0.333333333333	-0.645569620253	0.256983240223	-0.0950006560819
A36PAQLWZIRY2P	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.833333333333	-0.692307692308	1.0	0.0	-0.333333333333	-0.333333333333	-1.0	-0.111111111111	0.0	0.0	0.0	-0.646341463415	0.256983240223	-0.0950006560819
A36T3XYC4WBLNK	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	1	0.4375	0.6	1.0	0.0	-1.0	-0.6	0.0	1.0	0.0	0.0	0.0	0.517857142857	0.256983240223	-0.0950006560819
A21753FQKCM5DQ	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.256983240223	-0.0950006560819
AR7DGMRC1N0AV	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.256983240223	-0.0950006560819
AVXEDARJC5HLU	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.28571428571	0.256983240223	-0.0950006560819
AC7VPTC0JQLWL	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	1	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.256983240223	-0.0950006560819
A2QD7QFGCUNF5N	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.256983240223	-0.0950006560819
A29VL3MZE7YPBZ	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.962264150943	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.97478991597	0.256983240223	-0.0950006560819
ADJ9I7ZBFYFH7	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	1	0.714285714286	0.411764705882	0.571428571429	0.777777777778	0.75	0.777777777778	-0.5	1.0	1.0	1.0	0.5	1.11304347826	0.256983240223	-0.0950006560819
A1G05E56YKEM10	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.256983240223	-0.0950006560819
A1PI3EYSKGK1L6	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.256983240223	-0.0950006560819
A3DJSZ7KSUZRV0	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.846153846154	-1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.826086956522	0.256983240223	-0.0950006560819
A3PPCEDYR2EB22	com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	0	-0.75	-0.714285714286	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-0.676470588235	0.256983240223	-0.0950006560819
