hitid	hittypeid	workerid	packageName	permission	purpose	comfortScore
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.facebook.katana	READ_PHONE_STATE	UTILITY	-2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.facebook.katana	READ_PHONE_STATE	UTILITY	-1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.facebook.katana	READ_PHONE_STATE	UTILITY	-2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A341LHR7178BUY	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1JTOUQAD12LQR	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3KCUB6P3IE8NL	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.facebook.katana	READ_PHONE_STATE	UTILITY	-1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.facebook.katana	READ_PHONE_STATE	UTILITY	-1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2VWG0L5JHOBWN	com.facebook.katana	READ_PHONE_STATE	UTILITY	1
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A37LY5UTJV2KYZ	com.facebook.katana	READ_PHONE_STATE	UTILITY	2
37NXA7GVST60RWD0ZA967HV9H8SVLR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2DWQF4ZHHBLOW	com.facebook.katana	READ_PHONE_STATE	UTILITY	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1CUTEZJIWM0UU	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A37LY5UTJV2KYZ	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1JTOUQAD12LQR	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2VWG0L5JHOBWN	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	AZGV0WGL7XMX7	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2DWQF4ZHHBLOW	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-2
36D1BWBEHN1B0NXJBCQA5PDNKFOM2B	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	AVC62JNYAXA45	com.kiloo.subwaysurf	READ_PHONE_STATE	GAME_ENGINE	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1JTOUQAD12LQR	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3KCUB6P3IE8NL	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2VWG0L5JHOBWN	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A37LY5UTJV2KYZ	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	1
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2DWQF4ZHHBLOW	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
33P2GD6NRNSKPP0Y9LG1DGRLKTCKHN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A39YBLQYIUBR76	com.kiloo.subwaysurf	READ_PHONE_STATE	MOBILE_ANALYTICS	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.facebook.orca	READ_PHONE_STATE	UTILITY	-2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.facebook.orca	READ_PHONE_STATE	UTILITY	-1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.facebook.orca	READ_PHONE_STATE	UTILITY	-2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3KCUB6P3IE8NL	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2VWG0L5JHOBWN	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A37LY5UTJV2KYZ	com.facebook.orca	READ_PHONE_STATE	UTILITY	-1
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	AZGV0WGL7XMX7	com.facebook.orca	READ_PHONE_STATE	UTILITY	2
33QQ60S6ASINHLZE5RDIDB120390UZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2DWQF4ZHHBLOW	com.facebook.orca	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.viber.voip	READ_PHONE_STATE	UTILITY	-2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1CUTEZJIWM0UU	com.viber.voip	READ_PHONE_STATE	UTILITY	-1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A166A2M31CW2C7	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.viber.voip	READ_PHONE_STATE	UTILITY	-1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A341LHR7178BUY	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1JTOUQAD12LQR	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.viber.voip	READ_PHONE_STATE	UTILITY	-2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3KCUB6P3IE8NL	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.viber.voip	READ_PHONE_STATE	UTILITY	2
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.viber.voip	READ_PHONE_STATE	UTILITY	1
3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2VWG0L5JHOBWN	com.viber.voip	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.skype.raider	READ_PHONE_STATE	UTILITY	-2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1JTOUQAD12LQR	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A37LY5UTJV2KYZ	com.skype.raider	READ_PHONE_STATE	UTILITY	-2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2OXXHGAM7B0Y	com.skype.raider	READ_PHONE_STATE	UTILITY	-1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A13T61GJTR2Y9B	com.skype.raider	READ_PHONE_STATE	UTILITY	-1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2RMJNF6IPI42F	com.skype.raider	READ_PHONE_STATE	UTILITY	1
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2DWQF4ZHHBLOW	com.skype.raider	READ_PHONE_STATE	UTILITY	2
34HEO7RUG6UR265FTZF6X6QV2QGARV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	AVC62JNYAXA45	com.skype.raider	READ_PHONE_STATE	UTILITY	2
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G00Q5JV2BE5G	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2YTOX7SEDJ1TC	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A18TXM6GMU1411	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	2
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2TF8IP4PM7KAO	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A29VL3MZE7YPBZ	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A2KCG73A6QCNCW	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A27PVIL93ZMY46	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A21753FQKCM5DQ	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A36VA1TSX3RYED	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3G0T5Y7OSC76S	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-2
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A8QNPF8ASC5VC	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A341LHR7178BUY	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	1
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A1F63RK1PMJS5Y	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	2
3K3IX1W4S6R6QTP0G7BHSBQG18SAP3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	A3KCUB6P3IE8NL	com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	2
